iter,elapsed_time,obj,gradnorm,eval,grad,no_perturb_count,gamma,inv_step,momentum
252,27.370819000004303,0.03105077102048843,0.0003124967017544489,252,252,252,2.5e-09,0.04,0.99975
253,27.477793416004715,0.031045181670329585,0.0003130455759399164,253,253,253,2.5e-09,0.04,0.99975
254,27.584338416005266,0.03103929089823806,0.00031397124809481305,254,254,254,2.5e-09,0.04,0.99975
255,27.690397624005527,0.03103305851620821,0.00031489156408766376,255,255,255,2.5e-09,0.04,0.99975
256,27.797164291006084,0.03102646150245586,0.00031538907818816554,256,256,256,2.5e-09,0.04,0.99975
257,27.903505374006272,0.031019500378173928,0.0003151842227549495,257,257,257,2.5e-09,0.04,0.99975
258,28.010006749005697,0.031012200256733548,0.0003142865321925847,258,258,258,2.5e-09,0.04,0.99975
259,28.117712916005985,0.031004603504290615,0.00031302050817061194,259,259,259,2.5e-09,0.04,0.99975
260,28.22511150000537,0.030996755174527987,0.000311911054330903,260,260,260,2.5e-09,0.04,0.99975
261,28.33323233300598,0.030988685660478268,0.0003114858705965472,261,261,261,2.5e-09,0.04,0.99975
262,28.440471583006,0.030980395994283177,0.00031206135521719315,262,262,262,2.5e-09,0.04,0.99975
263,28.54646795800545,0.030971851121967094,0.00031358451641154194,263,263,263,2.5e-09,0.04,0.99975
264,28.652218749005442,0.030962985324030082,0.00031561200319869055,264,264,264,2.5e-09,0.04,0.99975
265,28.758756249005273,0.030953720293986693,0.00031746507187407967,265,265,265,2.5e-09,0.04,0.99975
266,28.86467070800518,0.030943990357922002,0.00031850505325509794,266,266,266,2.5e-09,0.04,0.99975
267,28.971894333005366,0.030933764405684742,0.0003183937865424662,267,267,267,2.5e-09,0.04,0.99975
268,29.07741195800554,0.030923054840910597,0.00031719393564402803,268,268,268,2.5e-09,0.04,0.99975
